source_e(MeV)	NPS	det_pulse (MeVee)	det_cell	corr_count	PSD	time(s)  cells_history	
2.21617	471460	0.225576	1	no	0.358253	8.30148e-09	4	1
2.47072	471495	0.0827411	1	no	0.314662	7.38082e-09	4	1
2.74757	471522	0.0476117	1	no	0.265031	6.42373e-09	4	1
2.53578	471543	0.0114307	1	no	0.110733	6.65451e-09	4	1
1.83374	471640	0.0514673	1	no	0.295498	7.76571e-09	4	1
2.93102	471665	0.319767	1	no	0.300164	8.04833e-09	4	1
1.53933	471670	0.0234845	1	no	0.0804312	1.01161e-08	4	1
3.25383	471729	0.0731603	1	no	0.242481	6.63165e-09	4	1
2.78505	471741	0.67776	1	no	0.389139	6.82495e-09	4	1
2.56665	471760	0.150215	1	no	0.308271	5.82536e-09	4	1
2.5642	471781	0.0813975	1	no	0.366268	7.99768e-09	4	1
2.97556	471851	0.548888	1	no	0.346898	6.58371e-09	4	1
2.43786	471871	0.0241077	1	no	0.157512	6.85615e-09	4	1
2.26464	471885	0.471638	1	no	0.365731	7.42909e-09	4	1
2.68908	471909	0.146983	1	no	0.388712	1.1671e-08	4	1
1.9554	471935	0.265029	1	no	0.393534	1.01958e-08	4	1
2.92401	471993	0.208206	1	no	0.326319	6.3335e-09	4	1
1.80577	472029	0.301404	1	no	0.36736	8.16373e-09	4	1
2.343	472033	0.446868	1	no	0.384827	6.31541e-09	4	1
1.96424	472073	0.0387319	1	no	0.178984	9.64001e-09	4	1
2.896	472098	0.334567	1	no	0.378558	6.89231e-09	4	1
2.74715	472108	0.503593	1	no	0.42624	6.20423e-09	4	1
2.73502	472137	0.0330263	1	no	0.229953	6.29342e-09	4	1
2.85384	472201	0.318638	1	no	0.459512	1.2069e-08	4	1
2.08581	472209	0.0323448	1	no	0.15593	6.68183e-09	4	1
2.94572	472277	0.156622	1	no	0.434415	6.88588e-09	4	1
2.29698	472321	0.467919	1	no	0.39057	8.70223e-09	4	1
2.59606	472490	0.585848	1	no	0.383746	9.65382e-09	4	1
2.28473	472603	0.0693242	1	no	0.310955	7.95521e-09	4	1
1.82855	472623	0.272039	1	no	0.320329	7.88254e-09	4	1
1.99459	472660	0.198061	1	no	0.346475	8.42638e-09	4	1
2.07602	472687	0.0903356	1	no	0.330028	6.99151e-09	4	1
2.0587	472715	0.087142	1	no	0.356648	7.91727e-09	4	1
2.18029	472768	0.1981	1	no	0.414332	6.19878e-09	4	1
1.97077	472832	0.0781649	1	no	0.397608	7.67509e-09	4	1
1.89096	472858	0.209589	1	no	0.315618	8.06628e-09	4	1
2.13626	472872	0.178237	1	no	0.33825	6.35582e-09	4	1
1.65603	472914	0.116468	1	no	0.310818	9.52023e-09	4	1
2.59074	472922	0.0565693	1	no	0.279518	8.74644e-09	4	1
3.13587	472937	0.384184	1	no	0.389224	6.73718e-09	4	1
2.46851	472939	0.402859	1	no	0.385634	6.45805e-09	4	1
1.89158	472954	0.0349347	1	no	0.14437	7.63287e-09	4	1
3.13312	472961	0.119584	1	no	0.291483	5.45064e-09	4	1
2.30163	472971	0.233034	1	no	0.395504	6.57845e-09	4	1
2.66667	473030	0.266976	1	no	0.37892	6.95714e-09	4	1
2.50419	473051	0.0470275	1	no	0.214907	7.237e-09	4	1
2.26435	473067	0.451308	1	no	0.365464	7.22415e-09	4	1
2.22053	473070	0.361323	1	no	0.36637	6.59402e-09	4	1
1.80008	473130	0.180827	1	no	0.326513	7.53109e-09	4	1
2.0096	473131	0.29381	1	no	0.374934	8.77911e-09	4	1
2.3233	473157	0.335171	1	no	0.330177	7.5732e-09	4	1
2.39634	473177	0.00634822	1	no	0	8.59032e-09	4	1
2.68846	473258	0.206181	1	no	0.418965	7.47374e-09	4	1
2.09742	473295	0.174401	1	no	0.385887	6.51464e-09	4	1
2.15999	473326	0.154694	1	no	0.386078	6.37077e-09	4	1
2.26636	473444	0.409791	1	no	0.396122	9.26293e-09	4	1
2.88358	473568	0.302612	1	no	0.422587	6.46876e-09	4	1
2.13858	473570	0.0279244	1	no	0.248257	6.51676e-09	4	1
2.49957	473641	0.309622	1	no	0.380063	9.97117e-09	4	1
2.48017	473662	0.321734	1	no	0.361821	7.64564e-09	4	1
2.43104	473715	0.256811	1	no	0.408857	6.74138e-09	4	1
2.31281	473719	0.0234651	1	no	0.161826	6.54068e-09	4	1
2.70487	473864	0.419314	1	no	0.320067	7.88952e-09	4	1
2.17894	473945	0.131132	1	no	0.411791	8.10481e-09	4	1
1.83049	473977	0.0915429	1	no	0.373538	1.12844e-08	4	1
2.61978	473999	0.0381283	1	no	0.266088	9.57891e-09	4	1
1.98722	474067	0.0349347	1	no	0.14437	6.8119e-09	4	1
2.00731	474186	0.359434	1	no	0.377126	6.94101e-09	4	1
2.41391	474201	0.0241077	1	no	0.103393	7.97572e-09	4	1
2.32204	474215	0.113255	1	no	0.454608	8.09473e-09	4	1
2.34526	474226	0.247795	1	no	0.32055	6.41704e-09	4	1
2.73366	474234	0.0960023	1	no	0.422921	6.53661e-09	4	1
2.27053	474242	0.425156	1	no	0.387853	6.56481e-09	4	1
1.99761	474245	0.208907	1	no	0.429437	9.77377e-09	4	1
2.46303	474368	0.421281	1	no	0.358094	8.57265e-09	4	1
1.77791	474379	0.0368236	1	no	0.309889	8.60978e-09	4	1
2.41029	474387	0.452048	1	no	0.353666	6.71525e-09	4	1
2.37455	474426	0.410376	1	no	0.395416	8.06069e-09	4	1
2.08001	474431	0.0476506	1	no	0.225582	6.3318e-09	4	1
2.68639	474436	0.1094	1	no	0.353329	7.19565e-09	4	1
2.36496	474455	0.05211	1	no	0.426383	6.32473e-09	4	1
1.71002	474483	0.155278	1	no	0.371959	8.56009e-09	4	1
2.30844	474534	0.427687	1	no	0.406502	6.78464e-09	4	1
2.54847	474539	0.252332	1	no	0.34033	6.81533e-09	4	1
2.06398	474586	0.280958	1	no	0.394026	7.83985e-09	4	1
2.4336	474589	0.150877	1	no	0.336474	6.49542e-09	4	1
2.30591	474609	0.289234	1	no	0.422406	6.75761e-09	4	1
2.39165	474704	0.458903	1	no	0.391199	6.16467e-09	4	1
2.43667	474719	0.0756334	1	no	0.259784	5.87999e-09	4	1
2.61273	474775	0.247892	1	no	0.351689	6.67405e-09	4	1
2.70931	474790	0.0120344	1	no	0.156958	6.75152e-09	4	1
2.59932	474793	0.375344	1	no	0.393463	5.71747e-09	4	1
2.10372	474827	0.1323	1	no	0.364439	8.28884e-09	4	1
2.31707	474836	0.324441	1	no	0.418042	9.37297e-09	4	1
2.05424	474853	0.0330263	1	no	0.152712	8.61757e-09	4	1
2.24471	474883	0.431465	1	no	0.380602	7.54674e-09	4	1
2.6261	474901	0.0960217	1	no	0.349828	7.19678e-09	4	1
2.73687	474919	0.541313	1	no	0.357688	5.79689e-09	4	1
2.61715	474939	0.409791	1	no	0.351026	6.95197e-09	4	1
2.16765	474942	0.221662	1	no	0.306861	6.71622e-09	4	1
2.53225	474945	0.443032	1	no	0.458573	6.83245e-09	4	1
2.07588	474993	0.207505	1	no	0.413288	7.88634e-09	4	1
3.27367	474997	0.368333	1	no	0.345387	8.03227e-09	4	1
2.45946	475012	0.026055	1	no	0.195067	6.60876e-09	4	1
2.7764	475016	0.701323	1	no	0.397834	7.93155e-09	4	1
2.58514	475026	0.377291	1	no	0.410116	7.70336e-09	4	1
2.589	475085	0.183436	1	no	0.308174	1.03856e-08	4	1
1.98489	475087	0.161763	1	no	0.317925	9.1226e-09	4	1
1.98259	475099	0.0202909	1	no	0.15643	8.64175e-09	4	1
1.88085	475131	0.257317	1	no	0.43522	8.28926e-09	4	1
2.72154	475182	0.606275	1	no	0.364489	7.52065e-09	4	1
2.36627	475203	0.0814754	1	no	0.304254	6.15136e-09	4	1
2.26771	475258	0.417503	1	no	0.350653	8.69218e-09	4	1
2.41712	475260	0.52848	1	no	0.398872	6.38191e-09	4	1
2.71317	475368	0.0789049	1	no	0.346249	1.05704e-08	4	1
2.49988	475389	0.193582	1	no	0.374308	7.32172e-09	4	1
2.96451	475450	0.146418	1	no	0.333688	5.48009e-09	4	1
1.78618	475501	0.197399	1	no	0.35405	7.24622e-09	4	1
1.99139	475560	0.238292	1	no	0.381711	8.13206e-09	4	1
2.44278	475615	0.0699668	1	no	0.390203	6.05257e-09	4	1
2.28447	475629	0.25609	1	no	0.352597	6.85864e-09	4	1
2.66431	475727	0.274006	1	no	0.346102	7.3361e-09	4	1
3.08316	475731	0.0266586	1	no	0.261505	6.07939e-09	4	1
2.10374	475745	0.0425681	1	no	0.267612	6.49851e-09	4	1
2.85453	475766	0.719783	1	no	0.406217	6.55497e-09	4	1
2.36846	475772	0.00825658	1	no	0	9.42212e-09	4	1
3.31121	475774	0.26758	1	no	0.385198	5.36741e-09	4	1
2.621	475784	0.373377	1	no	0.386826	9.00996e-09	4	1
2.41898	475815	0.354975	1	no	0.372977	6.39061e-09	4	1
2.23676	475886	0.0113917	1	no	0.111111	7.16391e-09	4	1
2.55549	475898	0.248399	1	no	0.329962	1.00841e-08	4	1
2.68292	475907	0.363874	1	no	0.354811	8.04525e-09	4	1
2.50051	475971	0.0916014	1	no	0.325255	8.75265e-09	4	1
2.30371	476000	0.464102	1	no	0.381488	6.24747e-09	4	1
2.34787	476063	0.0393746	1	no	0.289812	6.78575e-09	4	1
2.8102	476097	0.475513	1	no	0.378803	6.32028e-09	4	1
2.92019	476161	0.527292	1	no	0.359923	7.37137e-09	4	1
2.53473	476168	0.259946	1	no	0.354933	6.93054e-09	4	1
2.99322	476200	0.416763	1	no	0.37104	5.34259e-09	4	1
2.08315	476211	0.13746	1	no	0.365066	6.43609e-09	4	1
2.45817	476223	0.172025	1	no	0.321712	7.41729e-09	4	1
2.5088	476233	0.314743	1	no	0.404257	6.40532e-09	4	1
2.22899	476239	0.0502016	1	no	0.315749	6.46846e-09	4	1
2.78981	476250	0.0285475	1	no	0.176671	7.01579e-09	4	1
2.45627	476263	0.311569	1	no	0.3655	6.26737e-09	4	1
2.9986	476287	0.520165	1	no	0.374626	8.71203e-09	4	1
2.73543	476320	0.38621	1	no	0.415368	5.55463e-09	4	1
2.18354	476350	0.263841	1	no	0.344896	7.08206e-09	4	1
2.74367	476392	0.170623	1	no	0.353686	6.49409e-09	4	1
2.63307	476429	0.371527	1	no	0.406049	6.92154e-09	4	1
2.27418	476435	0.246568	1	no	0.342995	6.27087e-09	4	1
2.36015	476452	0.0998969	1	no	0.292008	6.21298e-09	4	1
2.94981	476504	0.224232	1	no	0.377247	6.16663e-09	4	1
2.98375	476554	0.355462	1	no	0.452887	7.73942e-09	4	1
2.55112	476558	0.0666758	1	no	0.351343	7.68666e-09	4	1
2.89015	476597	0.0871031	1	no	0.246814	5.46846e-09	4	1
2.31701	476601	0.389481	1	no	0.380831	6.33607e-09	4	1
3.1202	476637	0.573112	1	no	0.383371	5.47839e-09	4	1
2.50225	476689	0.304014	1	no	0.404304	6.85057e-09	4	1
2.47933	476701	0.502211	1	no	0.420861	5.7743e-09	4	1
1.65426	476704	0.0208751	1	no	0.150187	7.2612e-09	4	1
2.0397	476712	0.320527	1	no	0.387242	6.9616e-09	4	1
2.77555	476820	0.105038	1	no	0.356693	5.98669e-09	4	1
2.78917	476864	0.467218	1	no	0.365232	5.6711e-09	4	1
2.68194	476907	0.398867	1	no	0.346141	5.77969e-09	4	1
2.74966	476916	0.301988	1	no	0.415205	6.66316e-09	4	1
2.41355	476921	0.305844	1	no	0.343054	6.33831e-09	4	1
2.26205	476980	0.48007	1	no	0.359388	7.43544e-09	4	1
2.46184	477011	0.269468	1	no	0.406056	6.69142e-09	4	1
2.73304	477031	0.691119	1	no	0.34744	9.76537e-09	4	1
2.54708	477158	0.476857	1	no	0.379206	7.12635e-09	4	1
2.50966	477211	0.361323	1	no	0.382161	6.1428e-09	4	1
1.93771	477267	0.157907	1	no	0.354051	8.39193e-09	4	1
1.90686	477270	0.230659	1	no	0.355678	7.06926e-09	4	1
2.78316	477287	0.552042	1	no	0.385305	6.22202e-09	4	1
2.11158	477328	0.196775	1	no	0.358436	7.7657e-09	4	1
2.8631	477352	0.534283	1	no	0.373146	5.23887e-09	4	1
2.37136	477369	0.0826827	1	no	0.329722	7.91686e-09	4	1
2.21837	477372	0.402781	1	no	0.368207	6.66293e-09	4	1
2.65384	477400	0.071213	1	no	0.374351	5.71466e-09	4	1
2.49281	477457	0.238837	1	no	0.420628	6.25069e-09	4	1
2.26891	477510	0.382412	1	no	0.367858	6.2126e-09	4	1
2.42966	477533	0.092205	1	no	0.343823	6.57233e-09	4	1
2.18884	477539	0.0921855	1	no	0.302704	1.07878e-08	4	1
2.76047	477559	0.611416	1	no	0.361424	6.46474e-09	4	1
2.24958	477604	0.263685	1	no	0.37848	6.9303e-09	4	1
2.41885	477648	0.108173	1	no	0.275428	6.85418e-09	4	1
2.30266	477679	0.415536	1	no	0.333849	1.02646e-08	4	1
2.17197	477761	0.220435	1	no	0.357951	7.84725e-09	4	1
2.57818	477762	0.370261	1	no	0.374776	5.85108e-09	4	1
2.55034	477856	0.0146048	1	no	0	1.28719e-08	4	1
3.03731	477871	0.428291	1	no	0.380467	7.14398e-09	4	1
2.20068	477888	0.325648	1	no	0.349638	8.64773e-09	4	1
2.21281	477938	0.353573	1	no	0.370546	9.38444e-09	4	1
2.34889	477951	0.147041	1	no	0.380082	8.77359e-09	4	1
2.2774	478007	0.45125	1	no	0.34976	6.65095e-09	4	1
1.89651	478011	0.0724788	1	no	0.288555	1.2922e-08	4	1
2.18136	478013	0.0190836	1	no	0.1	1.40374e-08	4	1
2.62381	478021	0.104317	1	no	0.322009	6.61738e-09	4	1
2.32888	478027	0.0546609	1	no	0.406128	6.43801e-09	4	1
1.87518	478045	0.0367652	1	no	0.239936	6.93023e-09	4	1
2.44163	478055	0.327557	1	no	0.359432	6.08095e-09	4	1
2.3234	478133	0.273324	1	no	0.386506	9.93276e-09	4	1
2.37934	478192	0.529746	1	no	0.341347	9.95161e-09	4	1
2.16901	478217	0.168092	1	no	0.400834	6.4682e-09	4	1
2.61261	478250	0.253559	1	no	0.363567	9.56306e-09	4	1
2.68389	478285	0.073063	1	no	0.233209	6.5293e-09	4	1
2.16588	478296	0.160964	1	no	0.366441	6.73851e-09	4	1
3.23099	478379	0.386813	1	no	0.381696	6.02874e-09	4	1
2.84497	478412	0.417542	1	no	0.356776	7.25427e-09	4	1
3.00974	478472	0.43275	1	no	0.349953	6.10603e-09	4	1
2.546	478528	0.349912	1	no	0.389337	1.05491e-08	4	1
3.13267	478545	0.850681	1	no	0.40602	5.38941e-09	4	1
2.20342	478595	0.33001	1	no	0.333392	8.78973e-09	4	1
2.62371	478619	0.21212	1	no	0.356651	7.13047e-09	4	1
1.93208	478682	0.240824	1	no	0.314142	8.88878e-09	4	1
2.6627	478701	0.270734	1	no	0.378336	6.39379e-09	4	1
2.76324	478708	0.296283	1	no	0.382254	6.38433e-09	4	1
2.36157	478798	0.0941523	1	no	0.310031	8.82459e-09	4	1
2.89367	478864	0.405994	1	no	0.35594	7.21599e-09	4	1
2.68306	478875	0.293128	1	no	0.373348	6.5902e-09	4	1
2.30501	478884	0.248457	1	no	0.350733	7.12389e-09	4	1
2.73122	478959	0.635699	1	no	0.357666	6.62044e-09	4	1
2.2759	478970	0.20881	1	no	0.371165	6.99348e-09	4	1
2.32986	479074	0.0768797	1	no	0.337639	7.99197e-09	4	1
2.74656	479110	0.00379725	1	no	0	7.13204e-09	4	1
3.09847	479119	0.145775	1	no	0.348517	6.73613e-09	4	1
2.65101	479126	0.222928	1	no	0.339361	1.35291e-08	4	1
2.33363	479127	0.472319	1	no	0.351763	6.53e-09	4	1
2.62774	479132	0.0272818	1	no	0.326196	6.66239e-09	4	1
2.17374	479153	0.247678	1	no	0.333281	1.08812e-08	4	1
2.37918	479212	0.0629175	1	no	0.29186	7.53086e-09	4	1
2.39439	479250	0.215917	1	no	0.344336	8.90415e-09	4	1
2.08691	479264	0.193621	1	no	0.311677	8.49427e-09	4	1
2.44364	479267	0.234358	1	no	0.374408	5.9618e-09	4	1
2.04964	479280	0.178276	1	no	0.406335	6.57969e-09	4	1
2.39796	479292	0.16998	1	no	0.377477	7.73678e-09	4	1
2.03156	479320	0.101163	1	no	0.376323	7.12694e-09	4	1
2.04059	479349	0.395849	1	no	0.318428	6.61531e-09	4	1
2.07839	479372	0.276498	1	no	0.412071	8.43553e-09	4	1
2.42861	479386	0.01774	1	no	0.0702525	6.14414e-09	4	1
2.2107	479460	0.301346	1	no	0.335509	7.47167e-09	4	1
2.07174	479485	0.173758	1	no	0.335986	7.292e-09	4	1
2.44911	479574	0.0438339	1	no	0.172812	7.37402e-09	4	1
2.36019	479620	0.257434	1	no	0.328669	8.48749e-09	4	1
2.71487	479651	0.0215956	1	no	0.0586114	7.47378e-09	4	1
2.16713	479654	0.222227	1	no	0.366018	7.16033e-09	4	1
2.88327	479681	0.263782	1	no	0.373837	5.98798e-09	4	1
2.2956	479685	0.534848	1	no	0.375046	6.42122e-09	4	1
2.76829	479732	0.305883	1	no	0.408072	7.93331e-09	4	1
2.37963	479755	0.104921	1	no	0.356533	7.76352e-09	4	1
2.21291	479793	0.222967	1	no	0.382358	7.79976e-09	4	1
2.99455	479864	0.41168	1	no	0.42524	8.40073e-09	4	1
2.24679	479876	0.326291	1	no	0.364884	6.31856e-09	4	1
2.51223	479925	0.115183	1	no	0.358411	7.63809e-09	4	1
2.76	479989	0.44679	1	no	0.344796	5.9269e-09	4	1
2.65303	480034	0.286157	1	no	0.380333	7.72213e-09	4	1
2.1223	480097	0.173174	1	no	0.385134	6.69946e-09	4	1
2.05832	480114	0.345374	1	no	0.381428	7.63012e-09	4	1
2.49237	480125	0.12788	1	no	0.347495	6.99868e-09	4	1
2.60436	480257	0.238798	1	no	0.380576	7.74983e-09	4	1
2.69977	480278	0.109478	1	no	0.353789	7.13494e-09	4	1
3.01312	480282	0.0311374	1	no	0.182614	5.77664e-09	4	1
2.21093	480325	0.45125	1	no	0.369697	6.44431e-09	4	1
2.5837	480329	0.382295	1	no	0.367665	5.99727e-09	4	1
1.8352	480331	0.255526	1	no	0.346136	7.74275e-09	4	1
2.65667	480351	0.124102	1	no	0.414875	6.1876e-09	4	1
2.10336	480363	0.351158	1	no	0.389785	6.60272e-09	4	1
2.63992	480482	0.142621	1	no	0.280311	5.90434e-09	4	1
2.73875	480522	0.230639	1	no	0.286643	8.10615e-09	4	1
2.85815	480545	0.15411	1	no	0.350644	5.56009e-09	4	1
2.48565	480625	0.368314	1	no	0.41308	6.71111e-09	4	1
2.51365	480655	0.119643	1	no	0.387533	5.75226e-09	4	1
2.25576	480671	0.300061	1	no	0.390097	6.47176e-09	4	1
2.4903	480676	0.0655074	1	no	0.222354	6.511e-09	4	1
2.51474	480723	0.337079	1	no	0.35465	7.87718e-09	4	1
2.33138	480724	0.322396	1	no	0.361078	7.34837e-09	4	1
2.06901	480727	0.113859	1	no	0.362237	9.64788e-09	4	1
2.44097	480767	0.173836	1	no	0.336283	6.86742e-09	4	1
2.79447	480791	0.47487	1	no	0.41979	8.25975e-09	4	1
3.03937	480798	0.439858	1	no	0.411236	7.03947e-09	4	1
2.04006	480803	0.122135	1	no	0.39477	9.19631e-09	4	1
2.58753	480826	0.139992	1	no	0.394492	7.0044e-09	4	1
3.07647	480828	0.639437	1	no	0.371471	5.49684e-09	4	1
2.60923	480844	0.286137	1	no	0.375868	6.04385e-09	4	1
2.46748	480870	0.561584	1	no	0.369569	9.37625e-09	4	1
2.7608	480890	0.507994	1	no	0.443784	5.89592e-09	4	1
2.26252	480915	0.245945	1	no	0.445131	8.07202e-09	4	1
2.6474	480922	0.187837	1	no	0.375492	8.47852e-09	4	1
2.44771	480937	0.22357	1	no	0.415382	7.54433e-09	4	1
2.36705	480966	0.381088	1	no	0.415789	7.32583e-09	4	1
3.18514	480971	0.128639	1	no	0.375719	5.34418e-09	4	1
2.58258	481010	0.113255	1	no	0.352992	1.3669e-08	4	1
2.42988	481023	0.490819	1	no	0.36703	6.22585e-09	4	1
2.36708	481034	0.0653906	1	no	0.415724	7.88443e-09	4	1
2.46463	481047	0.210212	1	no	0.362946	6.29998e-09	4	1
2.55977	481182	0.101143	1	no	0.307085	8.38715e-09	4	1
2.01929	481187	0.254903	1	no	0.35699	7.47722e-09	4	1
3.00939	481203	0.456371	1	no	0.38923	6.56071e-09	4	1
3.16989	481208	0.776002	1	no	0.402309	5.92411e-09	4	1
2.89097	481261	0.147022	1	no	0.332318	6.97882e-09	4	1
2.53714	481304	0.495862	1	no	0.387763	8.14631e-09	4	1
2.69277	481320	0.540475	1	no	0.376941	1.04364e-08	4	1
2.53188	481349	0.0253734	1	no	0.224098	7.71973e-09	4	1
2.74724	481358	0.234397	1	no	0.333638	9.69409e-09	4	1
2.01255	481386	0.264386	1	no	0.382632	9.99929e-09	4	1
2.81124	481409	0.189785	1	no	0.344859	7.69341e-09	4	1
2.58483	481424	0.159192	1	no	0.335046	8.93483e-09	4	1
2.70801	481428	0.631181	1	no	0.388579	9.04221e-09	4	1
2.59207	481431	0.247775	1	no	0.323169	8.62706e-09	4	1
1.90781	481436	0.190369	1	no	0.4107	8.65698e-09	4	1
2.48053	481440	0.290538	1	no	0.337131	6.00499e-09	4	1
2.20828	481472	0.028567	1	no	0.154056	6.53485e-09	4	1
2.65392	481523	0.284171	1	no	0.367162	5.72993e-09	4	1
3.01185	481540	0.268164	1	no	0.377024	5.54741e-09	4	1
2.57291	481554	0.522112	1	no	0.356109	7.10747e-09	4	1
2.41088	481596	0.0655074	1	no	0.260999	7.09604e-09	4	1
2.77484	481629	0.617881	1	no	0.340214	5.35493e-09	4	1
3.02983	481690	0.732032	1	no	0.393435	6.37235e-09	4	1
2.05115	481732	0.233112	1	no	0.36814	8.51351e-09	4	1
2.93	481760	0.459642	1	no	0.349093	6.96386e-09	4	1
2.10017	481827	0.335054	1	no	0.370103	6.92371e-09	4	1
2.37916	481862	0.497206	1	no	0.366232	7.83764e-09	4	1
2.36735	481950	0.497829	1	no	0.320907	8.14813e-09	4	1
2.66138	481987	0.654704	1	no	0.377443	6.49129e-09	4	1
2.48489	482000	0.211439	1	no	0.348683	6.96694e-09	4	1
2.38424	482041	0.101104	1	no	0.426618	7.46103e-09	4	1
2.91717	482047	0.713513	1	no	0.383969	8.33699e-09	4	1
2.5578	482057	0.0228614	1	no	0.109881	8.40047e-09	4	1
2.27736	482086	0.309719	1	no	0.320528	6.61516e-09	4	1
2.48221	482101	0.353086	1	no	0.373152	6.88557e-09	4	1
1.97438	482122	0.162328	1	no	0.304942	8.64756e-09	4	1
2.10345	482124	0.296925	1	no	0.306204	7.44396e-09	4	1
2.21724	482199	0.0221604	1	no	0.198594	7.97083e-09	4	1
2.1426	482217	0.231866	1	no	0.39229	7.41321e-09	4	1
1.79372	482329	0.0336495	1	no	0.188079	7.79537e-09	4	1
2.5977	482334	0.374117	1	no	0.376015	7.50477e-09	4	1
1.94542	482362	0.173213	1	no	0.300731	7.90311e-09	4	1
2.59689	482400	0.23062	1	no	0.400068	5.74915e-09	4	1
2.10462	482401	0.121473	1	no	0.355082	8.96536e-09	4	1
2.49207	482433	0.302612	1	no	0.359459	6.96048e-09	4	1
2.08888	482542	0.262478	1	no	0.370725	6.71274e-09	4	1
2.58432	482546	0.581486	1	no	0.350591	6.78444e-09	4	1
2.54515	482618	0.223551	1	no	0.395296	6.10766e-09	4	1
2.16097	482634	0.274551	1	no	0.370594	7.28948e-09	4	1
3.25629	482658	0.661831	1	no	0.398535	6.64852e-09	4	1
1.85616	482760	0.302612	1	no	0.367825	1.05403e-08	4	1
2.32797	482780	0.0634822	1	no	0.208282	7.68088e-09	4	1
2.26001	482841	0.293167	1	no	0.469279	9.06963e-09	4	1
2.67843	482907	0.676358	1	no	0.41249	9.2731e-09	4	1
2.27239	482951	0.15853	1	no	0.332637	1.04975e-08	4	1
2.2343	482954	0.347302	1	no	0.34808	6.89373e-09	4	1
2.65397	483051	0.247853	1	no	0.325739	7.09946e-09	4	1
2.43979	483105	0.119058	1	no	0.346582	9.36267e-09	4	1
2.45753	483357	0.391273	1	no	0.377246	5.70418e-09	4	1
2.58721	483408	0.411739	1	no	0.417565	1.14202e-08	4	1
1.90755	483411	0.254825	1	no	0.386749	1.20688e-08	4	1
2.63335	483457	0.252254	1	no	0.360506	6.93929e-09	4	1
2.61238	483471	0.229257	1	no	0.413319	5.80516e-09	4	1
2.12003	483487	0.0317216	1	no	0.238183	8.15525e-09	4	1
2.41869	483497	0.263101	1	no	0.367182	6.0939e-09	4	1
2.61463	483517	0.210173	1	no	0.347725	6.61078e-09	4	1
2.27469	483523	0.410492	1	no	0.400285	6.76513e-09	4	1
2.28019	483542	0.144588	1	no	0.475421	8.88439e-09	4	1
2.50583	483578	0.259946	1	no	0.389168	6.95207e-09	4	1
2.31684	483590	0.173914	1	no	0.354608	7.17094e-09	4	1
2.08451	483651	0.0884272	1	no	0.323057	7.66748e-09	4	1
2.34575	483711	0.217865	1	no	0.329639	5.86299e-09	4	1
2.86163	483737	0.0534146	1	no	0.333212	7.00852e-09	4	1
2.24872	483802	0.129145	1	no	0.279554	6.40843e-09	4	1
2.68948	483863	0.54252	1	no	0.34038	7.13969e-09	4	1
2.28969	483868	0.23432	1	no	0.37713	7.77085e-09	4	1
2.49726	483881	0.547602	1	no	0.400128	6.20948e-09	4	1
2.44337	483886	0.0545636	1	no	0.393647	1.15495e-08	4	1
2.75997	483989	0.654743	1	no	0.406656	5.47447e-09	4	1
2.41734	483990	0.110081	1	no	0.357686	1.0223e-08	4	1
2.03193	484006	0.182073	1	no	0.41893	9.22992e-09	4	1
1.85702	484039	0.302709	1	no	0.378321	7.67712e-09	4	1
1.83392	484059	0.268845	1	no	0.40946	7.17514e-09	4	1
2.92845	484072	0.284112	1	no	0.362509	1.08032e-08	4	1
2.52665	484094	0.162347	1	no	0.371477	1.55593e-08	4	1
2.22045	484115	0.283509	1	no	0.408476	6.72525e-09	4	1
2.37271	484167	0.388079	1	no	0.345828	8.19991e-09	4	1
2.18532	484193	0.101143	1	no	0.250481	7.11825e-09	4	1
2.56866	484249	0.293109	1	no	0.412503	6.73541e-09	4	1
1.39998	484256	0.0101065	1	no	0.061657	7.51633e-09	4	1
1.99189	484268	0.207583	1	no	0.296623	6.78472e-09	4	1
2.20098	484298	0.402781	1	no	0.347612	7.08105e-09	4	1
1.98005	484349	0.0145074	1	no	0.085906	7.56054e-09	4	1
2.98985	484388	0.349853	1	no	0.380218	5.54752e-09	4	1
1.5789	484391	0.131696	1	no	0.429543	7.78843e-09	4	1
2.29702	484457	0.198041	1	no	0.362635	7.37948e-09	4	1
2.47427	484490	0.324324	1	no	0.323566	9.91445e-09	4	1
2.6205	484500	0.500302	1	no	0.393157	6.19079e-09	4	1
2.49281	484539	0.547018	1	no	0.371471	6.99989e-09	4	1
2.37983	484549	0.267015	1	no	0.352684	7.71366e-09	4	1
1.81507	484559	0.152727	1	no	0.294913	7.26125e-09	4	1
2.32579	484569	0.388799	1	no	0.37669	6.42548e-09	4	1
2.20363	484696	0.434094	1	no	0.377041	6.35923e-09	4	1
2.77979	484719	0.392519	1	no	0.389096	5.73085e-09	4	1
2.47804	484724	0.0273013	1	no	0.115549	7.80744e-09	4	1
2.04391	484885	0.0686426	1	no	0.26695	9.58947e-09	4	1
2.54627	484890	0.215314	1	no	0.339604	7.36417e-09	4	1
2.68061	484922	0.0928866	1	no	0.286583	7.47543e-09	4	1
2.0303	485074	0.298892	1	no	0.336309	9.48602e-09	4	1
2.40304	485107	0.510584	1	no	0.349047	6.5269e-09	4	1
2.32439	485197	0.0489358	1	no	0.259053	6.67324e-09	4	1
2.35569	485264	0.187234	1	no	0.33947	7.62214e-09	4	1
