source_e (MeV)	NPS	det_pulse (MeVee)	det_cell	corr_count	PSD	time (s)	cells_history
1.99197	654102	0.412469	1	no	0.400679	6.729e-09	4	1
2.76977	654122	0.332325	1	no	0.361449	7.71783e-09	4	1
2.50916	654180	0.461587	1	no	0.362299	6.76237e-09	4	1
2.11393	654278	0.132257	1	no	0.32593	6.79462e-09	4	1
2.20244	654434	0.230414	1	no	0.375011	6.23883e-09	4	1
2.342	654447	0.479425	1	no	0.318104	8.52481e-09	4	1
2.64628	654448	0.197831	1	no	0.411013	9.73937e-09	4	1
2.04178	654505	0.14105	1	no	0.390981	7.88977e-09	4	1
2.28687	654506	0.181355	1	no	0.395581	6.9789e-09	4	1
2.32765	654619	0.463474	1	no	0.429447	7.15797e-09	4	1
2.31781	654630	0.429782	1	no	0.392007	7.29788e-09	4	1
2.78093	654652	0.202305	1	no	0.363942	8.49136e-09	4	1
2.59928	654663	0.158401	1	no	0.272013	7.66666e-09	4	1
2.3387	654693	0.0336333	1	no	0.150376	6.65716e-09	4	1
2.11663	654704	0.117609	1	no	0.263811	6.75479e-09	4	1
2.66154	654719	0.476293	1	no	0.359159	9.58816e-09	4	1
2.91464	654734	0.0577737	1	no	0.196296	5.39499e-09	4	1
2.43911	654808	0.36415	1	no	0.359615	6.39837e-09	4	1
1.61185	654929	0.183826	1	no	0.355661	7.87702e-09	4	1
2.55235	654968	0.513253	1	no	0.39909	7.16022e-09	4	1
2.63599	654986	0.38191	1	no	0.404523	7.47907e-09	4	1
1.98421	654999	0.251306	1	no	0.432309	7.81837e-09	4	1
2.16372	655055	0.132179	1	no	0.484621	7.38617e-09	4	1
2.24484	655076	0.205515	1	no	0.34283	5.85849e-09	4	1
2.2197	655206	0.0254049	1	no	0.0742726	9.25431e-09	4	1
2.37847	655259	0.220163	1	no	0.375066	6.68202e-09	4	1
2.44193	655317	0.0621894	1	no	0.325305	7.48545e-09	4	1
2.07783	655324	0.151321	1	no	0.390024	7.50913e-09	4	1
2.17019	655334	0.369908	1	no	0.35244	6.39335e-09	4	1
2.02267	655341	0.102942	1	no	0.3322	7.39054e-09	4	1
2.49322	655348	0.0800662	1	no	0.245141	7.37901e-09	4	1
2.52789	655463	0.390916	1	no	0.346387	6.6251e-09	4	1
2.49808	655486	0.601197	1	no	0.39371	8.95621e-09	4	1
1.97269	655501	0.100472	1	no	0.32817	7.455e-09	4	1
2.50415	655524	0.33608	1	no	0.349771	7.66852e-09	4	1
2.57541	655530	0.00632204	1	no	0	7.69384e-09	4	1
2.0785	655569	0.284453	1	no	0.337209	7.9575e-09	4	1
2.63004	655573	0.0221563	1	no	0.0851624	7.73232e-09	4	1
1.93923	655638	0.237923	1	no	0.392364	8.39991e-09	4	1
2.39893	655657	0.12897	1	no	0.412971	9.4437e-09	4	1
2.92147	655667	0.153188	1	no	0.339175	6.06354e-09	4	1
2.31343	655698	0.217011	1	no	0.319021	7.32076e-09	4	1
2.78649	655702	0.399884	1	no	0.362602	6.87164e-09	4	1
2.16916	655706	0.111813	1	no	0.447982	1.05982e-08	4	1
2.82691	655709	0.337305	1	no	0.338985	7.75149e-09	4	1
3.25089	655729	0.76629	1	no	0.369558	7.35023e-09	4	1
3.03673	655767	0.554628	1	no	0.371563	6.83559e-09	4	1
2.71757	655797	0.480164	1	no	0.382799	6.86202e-09	4	1
2.88805	655862	0.253271	1	no	0.363671	5.54412e-09	4	1
2.47618	655863	0.482654	1	no	0.366315	6.03964e-09	4	1
2.40511	655922	0.243739	1	no	0.440782	6.80124e-09	4	1
2.44177	655931	0.402276	1	no	0.363395	9.50662e-09	4	1
2.57176	655972	0.227749	1	no	0.435173	8.38214e-09	4	1
2.61659	656017	0.174916	1	no	0.355538	1.02344e-08	4	1
2.3669	656033	0.158946	1	no	0.422959	7.22492e-09	4	1
2.10803	656046	0.0647766	1	no	0.332432	6.86178e-09	4	1
2.35058	656062	0.132802	1	no	0.285924	7.55954e-09	4	1
2.10425	656076	0.048884	1	no	0.181058	1.04121e-08	4	1
2.61079	656118	0.188358	1	no	0.36435	8.26146e-09	4	1
2.04068	656182	0.298459	1	no	0.348954	8.39431e-09	4	1
2.74143	656369	0.0386909	1	no	0.244847	1.2629e-08	4	1
2.45768	656395	0.338044	1	no	0.383761	7.07409e-09	4	1
2.42606	656403	0.177445	1	no	0.408025	6.3137e-09	4	1
2.45202	656412	0.101697	1	no	0.286534	6.26606e-09	4	1
2.35313	656472	0.296552	1	no	0.361955	9.14159e-09	4	1
2.39876	656676	0.335418	1	no	0.392101	6.42289e-09	4	1
2.51563	656744	0.0552449	1	no	0.240141	8.16774e-09	4	1
2.44772	656773	0.318242	1	no	0.377384	9.50828e-09	4	1
2.73162	656841	0.464758	1	no	0.351415	9.25216e-09	4	1
2.04221	656927	0.270428	1	no	0.319091	6.71128e-09	4	1
2.83342	656941	0.494189	1	no	0.411966	5.92103e-09	4	1
2.33842	656966	0.236717	1	no	0.383762	1.27493e-08	4	1
2.59093	656994	0.557254	1	no	0.340245	6.0906e-09	4	1
2.51845	656998	0.334193	1	no	0.369092	6.15742e-09	4	1
2.95539	657028	0.144395	1	no	0.422336	6.49413e-09	4	1
2.52403	657037	0.322716	1	no	0.370283	6.41903e-09	4	1
2.26714	657053	0.187677	1	no	0.341729	6.48605e-09	4	1
1.66309	657112	0.236016	1	no	0.436166	1.09435e-08	4	1
2.69057	657140	0.541303	1	no	0.404391	5.51039e-09	4	1
2.70934	657141	0.423421	1	no	0.387513	9.67709e-09	4	1
2.48667	657223	0.126558	1	no	0.41162	8.78719e-09	4	1
1.73658	657253	0.148189	1	no	0.312287	8.4624e-09	4	1
2.05103	657310	0.143073	1	no	0.381101	7.57053e-09	4	1
2.66511	657317	0.139182	1	no	0.354997	6.10729e-09	4	1
2.5055	657367	0.111832	1	no	0.322665	7.92336e-09	4	1
2.34381	657398	0.206741	1	no	0.36545	7.54815e-09	4	1
2.44926	657510	0.171181	1	no	0.337614	6.84716e-09	4	1
3.16217	657544	0.70768	1	no	0.363359	5.65599e-09	4	1
2.68865	657644	0.118854	1	no	0.35761	1.06216e-08	4	1
2.88654	657663	0.516404	1	no	0.389272	5.93854e-09	4	1
2.83319	657731	0.276769	1	no	0.404062	7.00412e-09	4	1
2.16185	657798	0.0749891	1	no	0.278859	6.48298e-09	4	1
2.77976	657807	0.333473	1	no	0.340897	6.81927e-09	4	1
2.39557	657869	0.339173	1	no	0.421599	6.2549e-09	4	1
2.54567	657894	0.07176	1	no	0.300081	6.3642e-09	4	1
2.53661	657922	0.077518	1	no	0.285571	6.31623e-09	4	1
2.54669	657953	0.551496	1	no	0.347219	1.0058e-08	4	1
1.74366	657996	0.272957	1	no	0.339652	8.89834e-09	4	1
2.30971	658007	0.369849	1	no	0.400515	7.12275e-09	4	1
2.36188	658025	0.333551	1	no	0.356272	7.16271e-09	4	1
2.2439	658049	0.301688	1	no	0.389838	9.69353e-09	4	1
1.99727	658088	0.404961	1	no	0.397204	6.3822e-09	4	1
2.35196	658133	0.226504	1	no	0.294229	7.57659e-09	4	1
1.73758	658136	0.18581	1	no	0.324539	8.10538e-09	4	1
2.43846	658170	0.393367	1	no	0.361883	7.30551e-09	4	1
2.13166	658184	0.129631	1	no	0.361945	9.64062e-09	4	1
2.27234	658196	0.0940525	1	no	0.330093	1.00479e-08	4	1
1.9618	658234	0.173671	1	no	0.332549	9.24849e-09	4	1
2.55934	658247	0.388874	1	no	0.405482	6.34146e-09	4	1
2.49674	658278	0.378194	1	no	0.310925	8.30741e-09	4	1
2.69325	658304	0.275602	1	no	0.385234	9.26782e-09	4	1
1.96372	658377	0.0788018	1	no	0.248581	6.73625e-09	4	1
2.07261	658413	0.168536	1	no	0.323753	7.4063e-09	4	1
1.82906	658417	0.180071	1	no	0.288862	7.1197e-09	4	1
2.33573	658460	0.196509	1	no	0.419917	1.15213e-08	4	1
2.58805	658474	0.343744	1	no	0.380963	6.55959e-09	4	1
2.86795	658490	0.322035	1	no	0.372878	9.8128e-09	4	1
2.91894	658491	0.356544	1	no	0.374543	9.84345e-09	4	1
1.95298	658552	0.29593	1	no	0.326366	8.66604e-09	4	1
1.76187	658600	0.100433	1	no	0.302731	7.76728e-09	4	1
2.38111	658632	0.27107	1	no	0.332616	6.60726e-09	4	1
2.93943	658661	0.210553	1	no	0.334534	7.40753e-09	4	1
2.03087	658667	0.287702	1	no	0.368966	1.12811e-08	4	1
3.13278	658741	0.210573	1	no	0.413395	5.94395e-09	4	1
2.06019	658928	0.289569	1	no	0.421403	6.8789e-09	4	1
2.82552	658982	0.313807	1	no	0.362509	9.2288e-09	4	1
2.25528	658994	0.260254	1	no	0.34898	7.93121e-09	4	1
1.82093	659013	0.0845403	1	no	0.352508	7.87856e-09	4	1
2.55483	659058	0.227769	1	no	0.401742	5.89348e-09	4	1
2.08453	659088	0.164704	1	no	0.393173	6.82992e-09	4	1
2.69817	659191	0.00381268	1	no	0	7.26708e-09	4	1
2.07147	659199	0.312581	1	no	0.386458	6.81009e-09	4	1
3.30085	659216	0.558518	1	no	0.372527	5.23079e-09	4	1
2.43634	659245	0.0513544	1	no	0.233333	6.84561e-09	4	1
2.55539	659267	0.35775	1	no	0.332173	5.69392e-09	4	1
2.29357	659288	0.343783	1	no	0.327335	7.27491e-09	4	1
2.92088	659297	0.504285	1	no	0.358124	7.562e-09	4	1
2.89489	659305	0.0221758	1	no	0.25614	5.56125e-09	4	1
2.60058	659338	0.353976	1	no	0.398912	5.82624e-09	4	1
3.18538	659371	0.403735	1	no	0.349699	7.35107e-09	4	1
2.34953	659376	0.183845	1	no	0.317427	9.91966e-09	4	1
2.91241	659385	0.291475	1	no	0.405566	6.56015e-09	4	1
2.45686	659425	0.550854	1	no	0.369518	6.44566e-09	4	1
2.34615	659460	0.179371	1	no	0.346709	7.7412e-09	4	1
2.52034	659479	0.180032	1	no	0.366937	6.56982e-09	4	1
1.90722	659488	0.10551	1	no	0.360804	8.32057e-09	4	1
2.63679	659517	0.374965	1	no	0.388359	7.10492e-09	4	1
3.22085	659522	0.237359	1	no	0.334371	6.06839e-09	4	1
2.37837	659533	0.135389	1	no	0.337069	7.07359e-09	4	1
2.09253	659555	0.307504	1	no	0.322368	7.23402e-09	4	1
2.90638	659557	0.462832	1	no	0.346152	6.10909e-09	4	1
2.23443	659576	0.176122	1	no	0.461674	9.58219e-09	4	1
2.54929	659606	0.0901815	1	no	0.350949	6.7792e-09	4	1
2.92625	659639	0.403619	1	no	0.356017	7.03052e-09	4	1
2.13612	659682	0.24619	1	no	0.399889	6.78578e-09	4	1
2.52916	659688	0.0304236	1	no	0.248721	7.03716e-09	4	1
2.69898	659712	0.323922	1	no	0.384398	6.10073e-09	4	1
1.9181	659721	0.0628703	1	no	0.190594	6.76067e-09	4	1
2.09342	659750	0.377552	1	no	0.416096	6.93246e-09	4	1
2.78706	659773	0.0342752	1	no	0.110102	5.81061e-09	4	1
3.16164	659774	0.474406	1	no	0.375349	5.58998e-09	4	1
2.29239	659816	0.3169	1	no	0.370818	6.05727e-09	4	1
2.54396	659818	0.158304	1	no	0.384861	6.32394e-09	4	1
2.46311	659849	0.271751	1	no	0.444381	6.67914e-09	4	1
2.23213	659859	0.025366	1	no	0.125	6.94884e-09	4	1
2.15907	659924	0.373059	1	no	0.299718	6.78247e-09	4	1
2.35024	659980	0.360979	1	no	0.40513	7.06479e-09	4	1
2.55365	660044	0.420834	1	no	0.41407	6.88446e-09	4	1
2.354	660076	0.262783	1	no	0.36013	7.55825e-09	4	1
2.96431	660104	0.156437	1	no	0.348669	6.23988e-09	4	1
2.56052	660151	0.197812	1	no	0.362474	7.02493e-09	4	1
2.69159	660245	0.0247046	1	no	0.100787	1.13648e-08	4	1
2.61443	660261	0.519633	1	no	0.369708	6.66685e-09	4	1
2.7214	660284	0.231562	1	no	0.375672	5.76738e-09	4	1
3.01756	660326	0.449507	1	no	0.4231	7.02479e-09	4	1
2.36898	660335	0.321374	1	no	0.401368	6.7015e-09	4	1
2.3927	660366	0.405603	1	no	0.360654	8.39282e-09	4	1
2.93538	660370	0.0431261	1	no	0.278755	5.1584e-09	4	1
2.93049	660374	0.749619	1	no	0.415144	6.67509e-09	4	1
2.31451	660418	0.29344	1	no	0.3117	7.76669e-09	4	1
2.75246	660431	0.48707	1	no	0.37206	6.4853e-09	4	1
2.43046	660469	0.555309	1	no	0.403335	6.93341e-09	4	1
2.42667	660514	0.32649	1	no	0.416528	9.15124e-09	4	1
2.24123	660524	0.153908	1	no	0.379424	7.10306e-09	4	1
2.84324	660556	0.311239	1	no	0.353187	7.15326e-09	4	1
2.24571	660638	0.145601	1	no	0.387709	8.92104e-09	4	1
2.49929	660670	0.437388	1	no	0.351746	9.69535e-09	4	1
2.82379	660683	0.434956	1	no	0.396377	7.45753e-09	4	1
3.10699	660698	0.556028	1	no	0.37423	6.05434e-09	4	1
2.49679	660777	0.047639	1	no	0.306247	7.10056e-09	4	1
2.41668	660805	0.257745	1	no	0.345132	8.42687e-09	4	1
2.65611	660810	0.160949	1	no	0.343244	7.49899e-09	4	1
2.71838	660815	0.302271	1	no	0.409936	5.95517e-09	4	1
2.53263	660860	0.420815	1	no	0.341469	5.64922e-09	4	1
1.96094	660939	0.264767	1	no	0.386526	8.22022e-09	4	1
2.37107	660941	0.26216	1	no	0.360911	1.20689e-08	4	1
2.69895	660945	0.519594	1	no	0.3758	1.01085e-08	4	1
1.88059	660968	0.255177	1	no	0.310947	1.11213e-08	4	1
2.49702	660981	0.396694	1	no	0.386358	7.19097e-09	4	1
2.07211	660996	0.28066	1	no	0.325825	7.34263e-09	4	1
3.00749	661010	0.031085	1	no	0.243429	8.34044e-09	4	1
2.34254	661028	0.212537	1	no	0.352828	5.93771e-09	4	1
3.34328	661130	0.0355202	1	no	0.213582	6.9647e-09	4	1
2.03751	661218	0.176239	1	no	0.407285	1.01526e-08	4	1
1.88407	661231	0.185129	1	no	0.415152	7.14239e-09	4	1
2.53384	661233	0.259671	1	no	0.389168	6.33454e-09	4	1
2.02059	661250	0.234168	1	no	0.39882	8.24454e-09	4	1
1.80933	661260	0.20038	1	no	0.386564	7.91192e-09	4	1
2.53233	661276	0.0215533	1	no	0.0866426	6.65676e-09	4	1
2.43064	661289	0.048242	1	no	0.262097	6.10951e-09	4	1
2.76586	661299	0.439294	1	no	0.382102	5.55843e-09	4	1
2.11011	661379	0.136011	1	no	0.368278	9.22263e-09	4	1
2.54278	661384	0.366153	1	no	0.399617	6.4133e-09	4	1
2.12714	661401	0.0845403	1	no	0.149333	6.99227e-09	4	1
1.84664	661460	0.11121	1	no	0.342137	9.30789e-09	4	1
2.00095	661589	0.140486	1	no	0.369842	9.61406e-09	4	1
2.33169	661596	0.265409	1	no	0.399883	6.22723e-09	4	1
2.14899	661611	0.278131	1	no	0.363198	7.4054e-09	4	1
2.64411	661623	0.512591	1	no	0.404577	5.98365e-09	4	1
2.52523	661628	0.307426	1	no	0.378259	5.97506e-09	4	1
1.72808	661688	0.079327	1	no	0.302599	8.28448e-09	4	1
2.33382	661732	0.263522	1	no	0.368938	1.02239e-08	4	1
2.80956	661760	0.503021	1	no	0.407131	5.90997e-09	4	1
2.29124	661833	0.164003	1	no	0.355474	1.0654e-08	4	1
3.00139	661864	0.647046	1	no	0.399333	5.33887e-09	4	1
2.52882	661865	0.196606	1	no	0.364896	7.26333e-09	4	1
3.16517	661902	0.215125	1	no	0.366218	5.01905e-09	4	1
2.29734	661966	0.24049	1	no	0.449244	6.45871e-09	4	1
2.0479	661970	0.113135	1	no	0.257393	7.36964e-09	4	1
2.12848	661973	0.155697	1	no	0.411294	6.82349e-09	4	1
1.91011	661994	0.227827	1	no	0.323258	7.56344e-09	4	1
2.74053	662057	0.619093	1	no	0.346321	7.07564e-09	4	1
2.41636	662093	0.350105	1	no	0.384932	5.78793e-09	4	1
2.03331	662099	0.148169	1	no	0.419982	7.49365e-09	4	1
2.49563	662159	0.582717	1	no	0.386433	6.43978e-09	4	1
1.96326	662197	0.116987	1	no	0.330895	7.36489e-09	4	1
2.8196	662267	0.273735	1	no	0.371518	5.96642e-09	4	1
1.95444	662319	0.19398	1	no	0.395909	7.10233e-09	4	1
2.49	662331	0.0139474	1	no	0.136681	9.36725e-09	4	1
2.44862	662351	0.257122	1	no	0.365713	6.01415e-09	4	1
2.17552	662355	0.346934	1	no	0.37931	6.53455e-09	4	1
2.09504	662365	0.192813	1	no	0.329298	7.71993e-09	4	1
2.18505	662398	0.179429	1	no	0.371531	6.55164e-09	4	1
2.68788	662418	0.162759	1	no	0.354607	8.60046e-09	4	1
2.38778	662426	0.522862	1	no	0.357714	6.69861e-09	4	1
2.04809	662440	0.0991296	1	no	0.39011	6.75022e-09	4	1
2.56581	662442	0.10621	1	no	0.25641	6.15166e-09	4	1
2.58413	662462	0.148772	1	no	0.319822	6.39968e-09	4	1
2.52467	662482	0.497905	1	no	0.410064	6.36662e-09	4	1
2.37335	662507	0.174916	1	no	0.377447	8.43315e-09	4	1
2.36844	662511	0.229753	1	no	0.320803	7.81004e-09	4	1
1.93998	662513	0.0978069	1	no	0.447295	1.10861e-08	4	1
2.33823	662526	0.261557	1	no	0.371709	6.65904e-09	4	1
2.21485	662549	0.208044	1	no	0.427676	6.96258e-09	4	1
1.88535	662618	0.12965	1	no	0.327382	8.25451e-09	4	1
2.32722	662623	0.126558	1	no	0.325699	1.12075e-08	4	1
2.37535	662705	0.408073	1	no	0.383259	7.2034e-09	4	1
2.09375	662766	0.354598	1	no	0.38724	7.01389e-09	4	1
2.74059	662801	0.329174	1	no	0.367155	5.50183e-09	4	1
2.26313	662830	0.257725	1	no	0.352555	6.85937e-09	4	1
2.87284	662882	0.413228	1	no	0.454173	9.73478e-09	4	1
2.09299	662905	0.25648	1	no	0.39143	7.33622e-09	4	1
1.59678	662993	0.174274	1	no	0.386204	7.34324e-09	4	1
2.49771	663032	0.0215338	1	no	0.323397	6.80996e-09	4	1
1.84384	663050	0.173632	1	no	0.413287	7.68028e-09	4	1
2.64794	663054	0.064835	1	no	0.352835	8.40779e-09	4	1
2.53845	663061	0.457755	1	no	0.387557	6.28614e-09	4	1
2.5003	663069	0.250722	1	no	0.359842	5.99565e-09	4	1
2.61524	663103	0.345728	1	no	0.384403	1.0175e-08	4	1
2.71066	663136	0.038049	1	no	0.31544	6.66045e-09	4	1
3.01222	663193	0.487789	1	no	0.395199	5.30326e-09	4	1
2.30049	663210	0.328415	1	no	0.402535	6.71893e-09	4	1
2.26091	663217	0.0710403	1	no	0.329135	8.22086e-09	4	1
2.34628	663221	0.241191	1	no	0.334462	8.10224e-09	4	1
2.41933	663272	0.523387	1	no	0.399948	6.29555e-09	4	1
2.18401	663397	0.229655	1	no	0.37049	6.99782e-09	4	1
2.28826	663409	0.271011	1	no	0.424347	7.10358e-09	4	1
2.66878	663539	0.366659	1	no	0.395299	7.30065e-09	4	1
2.07836	663544	0.0164373	1	no	0.269822	7.83031e-09	4	1
2.37303	663562	0.0234013	1	no	0.215295	6.83138e-09	4	1
2.24502	663607	0.279998	1	no	0.353897	7.90117e-09	4	1
2.7011	663617	0.158985	1	no	0.37526	6.66237e-09	4	1
2.46493	663683	0.558479	1	no	0.397492	8.86022e-09	4	1
2.10639	663726	0.288305	1	no	0.339383	8.49096e-09	4	1
2.286	663746	0.142509	1	no	0.31163	7.86017e-09	4	1
2.89209	663757	0.28385	1	no	0.409745	7.25829e-09	4	1
2.7662	663768	0.191568	1	no	0.338241	1.05348e-08	4	1
2.20048	663841	0.26786	1	no	0.39833	9.31751e-09	4	1
2.38383	663846	0.274941	1	no	0.374346	6.51904e-09	4	1
2.24879	663908	0.211215	1	no	0.384785	6.33185e-09	4	1
2.16977	663922	0.0521131	1	no	0.267637	7.21168e-09	4	1
2.49266	663989	0.177406	1	no	0.350439	8.22976e-09	4	1
2.53518	664021	0.35277	1	no	0.367742	9.16171e-09	4	1
2.15832	664049	0.218256	1	no	0.349198	6.29145e-09	4	1
2.34392	664084	0.252026	1	no	0.355511	6.13132e-09	4	1
2.60346	664094	0.311939	1	no	0.356635	9.95583e-09	4	1
2.19156	664104	0.341799	1	no	0.401798	7.38927e-09	4	1
2.69427	664135	0.298517	1	no	0.393914	8.08706e-09	4	1
2.87551	664182	0.614444	1	no	0.384019	6.83027e-09	4	1
2.66435	664297	0.437991	1	no	0.351261	6.46264e-09	4	1
2.37196	664391	0.0526772	1	no	0.227843	8.75263e-09	4	1
2.01366	664398	0.152507	1	no	0.382143	6.68683e-09	4	1
2.97572	664399	0.0311239	1	no	0.163125	6.53249e-09	4	1
2.91999	664426	0.515178	1	no	0.393936	5.73001e-09	4	1
2.22684	664440	0.216253	1	no	0.422956	6.54175e-09	4	1
2.2354	664489	0.362321	1	no	0.372168	8.321e-09	4	1
2.10131	664494	0.22273	1	no	0.333537	9.6275e-09	4	1
2.41591	664671	0.179429	1	no	0.446227	8.44492e-09	4	1
2.28311	664679	0.099791	1	no	0.490058	6.57622e-09	4	1
2.69989	664703	0.346954	1	no	0.362806	6.05599e-09	4	1
2.44153	664706	0.0113602	1	no	0.109589	6.22703e-09	4	1
3.02833	664758	0.113758	1	no	0.30643	8.11006e-09	4	1
2.62305	664847	0.070554	1	no	0.28729	5.92739e-09	4	1
2.22382	664909	0.287079	1	no	0.371866	6.40403e-09	4	1
2.47252	664919	0.0361037	1	no	0.331897	7.22084e-09	4	1
2.89994	664930	0.604971	1	no	0.405884	5.93822e-09	4	1
1.9394	664937	0.229675	1	no	0.417634	7.26473e-09	4	1
1.86563	664944	0.199154	1	no	0.392362	8.03153e-09	4	1
2.59068	665016	0.327832	1	no	0.368421	6.64371e-09	4	1
2.56223	665038	0.38331	1	no	0.343365	7.29032e-09	4	1
2.40879	665063	0.0736858	1	no	0.404435	1.02422e-08	4	1
2.69665	665065	0.0405778	1	no	0.201822	7.31887e-09	4	1
2.84551	665083	0.0883335	1	no	0.279674	5.69513e-09	4	1
3.06686	665105	0.225804	1	no	0.36828	6.40432e-09	4	1
2.00113	665132	0.269183	1	no	0.382281	7.40101e-09	4	1
2.46858	665136	0.452114	1	no	0.423501	7.78208e-09	4	1
2.72207	665140	0.520294	1	no	0.363144	5.88979e-09	4	1
2.37818	665205	0.356602	1	no	0.36559	5.88811e-09	4	1
2.53936	665287	0.13537	1	no	0.327633	1.13964e-08	4	1
2.42444	665312	0.457794	1	no	0.373715	5.82378e-09	4	1
2.6372	665346	0.453962	1	no	0.376784	5.69468e-09	4	1
1.72962	665366	0.123328	1	no	0.29795	7.2289e-09	4	1
2.0186	665387	0.00885086	1	no	0.215385	1.36235e-08	4	1
1.98419	665404	0.278131	1	no	0.381662	9.76615e-09	4	1
2.08941	665412	0.0711181	1	no	0.463621	7.12944e-09	4	1
2.37436	665426	0.40107	1	no	0.378892	7.57105e-09	4	1
2.37019	665428	0.503663	1	no	0.395334	9.67951e-09	4	1
2.89074	665429	0.0488645	1	no	0.245621	9.41948e-09	4	1
2.32616	665463	0.181822	1	no	0.313684	6.69253e-09	4	1
3.06643	665507	0.488392	1	no	0.371211	5.71596e-09	4	1
2.20123	665534	0.0939942	1	no	0.289321	1.16492e-08	4	1
2.48891	665605	0.127783	1	no	0.332318	6.57672e-09	4	1
2.38664	665745	0.243739	1	no	0.336153	6.47759e-09	4	1
1.97308	665780	0.216992	1	no	0.421694	7.29935e-09	4	1
2.24174	665787	0.20997	1	no	0.393274	8.0555e-09	4	1
2.24032	665904	0.222011	1	no	0.34303	6.49873e-09	4	1
2.55772	665921	0.272334	1	no	0.363714	7.61108e-09	4	1
1.90011	666005	0.153849	1	no	0.379441	8.18921e-09	4	1
2.30754	666048	0.161533	1	no	0.36922	6.32679e-09	4	1
2.90554	666113	0.436843	1	no	0.38291	7.71666e-09	4	1
1.95344	666117	0.129028	1	no	0.373436	7.07328e-09	4	1
2.82689	666135	0.0558869	1	no	0.191786	8.57563e-09	4	1
2.06962	666149	0.29344	1	no	0.416042	9.46016e-09	4	1
2.42021	666167	0.357108	1	no	0.386317	1.06753e-08	4	1
2.50236	666172	0.480748	1	no	0.377074	7.16423e-09	4	1
1.94622	666173	0.146924	1	no	0.376274	8.65562e-09	4	1
1.90012	666213	0.155814	1	no	0.309114	6.97587e-09	4	1
1.95033	666222	0.216408	1	no	0.346427	9.30777e-09	4	1
2.48738	666295	0.00885086	1	no	0	6.75239e-09	4	1
2.95526	666404	0.63059	1	no	0.3856	6.02632e-09	4	1
2.79965	666431	0.489598	1	no	0.357106	6.08583e-09	4	1
2.59114	666501	0.351428	1	no	0.370973	6.0325e-09	4	1
2.45922	666515	0.403774	1	no	0.351351	7.12293e-09	4	1
2.78639	666526	0.23732	1	no	0.40418	6.16781e-09	4	1
2.64807	666533	0.0285367	1	no	0.265849	6.27928e-09	4	1
1.49514	666540	0.0583573	1	no	0.259333	8.06108e-09	4	1
2.3189	666543	0.0456743	1	no	0.360733	8.53041e-09	4	1
2.61875	666561	0.0908818	1	no	0.250642	8.43236e-09	4	1
2.05576	666594	0.310714	1	no	0.413573	1.07313e-08	4	1
2.17287	666613	0.420892	1	no	0.405001	6.3817e-09	4	1
2.78256	666664	0.392161	1	no	0.406994	6.69624e-09	4	1
2.56702	666675	0.286418	1	no	0.370551	8.63182e-09	4	1
3.31953	666676	0.629928	1	no	0.371707	5.30449e-09	4	1
2.44668	666705	0.0400331	1	no	0.285714	9.25787e-09	4	1
1.62972	666746	0.0985266	1	no	0.431589	1.06074e-08	4	1
2.78257	666775	0.0793659	1	no	0.28652	1.0088e-08	4	1
2.18494	666837	0.0628703	1	no	0.282178	7.64767e-09	4	1
2.48239	666883	0.00507709	1	no	0	6.07242e-09	4	1
1.66357	666917	0.0514711	1	no	0.171958	1.09234e-08	4	1
2.30696	666980	0.381423	1	no	0.341697	6.68572e-09	4	1
2.71327	667029	0.330886	1	no	0.353204	6.61512e-09	4	1
2.85247	667038	0.189603	1	no	0.435826	7.07188e-09	4	1
2.4054	667111	0.0317075	1	no	0.179141	8.15016e-09	4	1
2.36469	667158	0.166046	1	no	0.363285	6.62951e-09	4	1
2.57701	667178	0.178107	1	no	0.395697	8.54829e-09	4	1
2.06787	667237	0.0946945	1	no	0.334429	6.28171e-09	4	1
2.82718	667308	0.256403	1	no	0.346635	7.1449e-09	4	1
2.73929	667367	0.504421	1	no	0.37326	8.08499e-09	4	1
2.46409	667372	0.517046	1	no	0.387472	6.15706e-09	4	1
2.54535	667405	0.387551	1	no	0.403353	7.84743e-09	4	1
2.39466	667417	0.311297	1	no	0.41461	6.54331e-09	4	1
2.84498	667461	0.521014	1	no	0.360252	8.57239e-09	4	1
2.1292	667475	0.362302	1	no	0.395007	9.77491e-09	4	1
2.42352	667493	0.302913	1	no	0.407013	1.0433e-08	4	1
2.28413	667570	0.282644	1	no	0.384721	7.39389e-09	4	1
2.58372	667601	0.293421	1	no	0.363896	5.69322e-09	4	1
2.21381	667624	0.387707	1	no	0.406904	6.78618e-09	4	1
2.51341	667723	0.0793659	1	no	0.278922	6.42013e-09	4	1
2.1757	667734	0.0450518	1	no	0.280656	7.2232e-09	4	1
1.79577	667822	0.106736	1	no	0.272644	8.49587e-09	4	1
2.70651	667893	0.18509	1	no	0.332738	6.06442e-09	4	1
2.81235	667921	0.229111	1	no	0.363304	2.35129e-08	4	1
2.26579	667927	0.461023	1	no	0.31308	6.48223e-09	4	1
1.87191	667942	0.229753	1	no	0.354161	7.57086e-09	4	1
2.29546	667971	0.464855	1	no	0.354438	8.16421e-09	4	1
2.66407	668017	0.281885	1	no	0.401146	6.75519e-09	4	1
2.46246	668077	0.471216	1	no	0.357621	8.89548e-09	4	1
2.49826	668079	0.302874	1	no	0.406808	8.66333e-09	4	1
1.87977	668092	0.202305	1	no	0.373654	7.59718e-09	4	1
